,__catalogCourseId,dateStart,pid,id,title,catalogActivationDate,name,description,id,linkedGroup
1202,HUM405,2021-01-01,SkMmlXoE8,5e5da019ff9dd12500ebb9fd,Designing Your Life in the Humanities II,2020-12-01,HUM,Humanities ,f6ca6562-b853-4b2a-a25d-1a4c7e2603ad,578be8e7f764effe0672e83b
1203,HUM497R,2022-01-01,NyzkeebhiW,6026dc636b4e4600272dd266,Senior Seminar: Topics in Hum,2021-12-01,HUM,Humanities ,f6ca6562-b853-4b2a-a25d-1a4c7e2603ad,578be8e7f764effe0672e83b
1204,ID251,2022-01-01,V1lgxgW3s-,6123b238a44dd9aba8f86803,Kitchen and Bath Design,2021-12-01,ID,Interior Design,69aaa16f-53df-4fa9-b052-6200ee38fa77,578be928f764effe0672e83f
1205,IDS101,2021-01-01,SkOZdK6cf,5e691d11f83da9270086ee96,Introduction to Interdisciplinary Studies,2020-12-01,IDS,Interdisciplinary Studies,9e8f96e9-e268-4c1a-8dc7-d6e50b6b1d3f,57d0ac6575f61c2659f2b818
1206,IDS290R,2017-01-01,rJ-R-FTzW,594001c87c1ee001007c1033,Special Topics,2017-06-13,IDS,Interdisciplinary Studies,9e8f96e9-e268-4c1a-8dc7-d6e50b6b1d3f,57d0ac6575f61c2659f2b818
1207,IDS297R,2020-01-01,H1_hs5Pxe,5dcc630538b0642400ffa4e4,Applied Learning Project,2019-12-01,IDS,Interdisciplinary Studies,9e8f96e9-e268-4c1a-8dc7-d6e50b6b1d3f,57d0ac6575f61c2659f2b818
1208,IDS301,2019-01-01,ryNJAYTqz,5ac00ddbe977f72e0054fcc5,Interdisciplinary Innovation,2018-12-21,IDS,Interdisciplinary Studies,9e8f96e9-e268-4c1a-8dc7-d6e50b6b1d3f,57d0ac6575f61c2659f2b818
1209,IDS398R,2019-01-01,Ekbexgb2sW,5abe6c163cd0db2e001263ed,Interdisciplinary Internship,2018-12-21,IDS,Interdisciplinary Studies,9e8f96e9-e268-4c1a-8dc7-d6e50b6b1d3f,57d0ac6575f61c2659f2b818
1210,IDS499,2016-01-01,E1MeexZ3ob,ccf1294b-ad99-400b-ab9d-8bc286ef3031,Interdisciplinary Capstone,2016-01-01,IDS,Interdisciplinary Studies,9e8f96e9-e268-4c1a-8dc7-d6e50b6b1d3f,57d0ac6575f61c2659f2b818
1211,INTST100,2016-01-01,E1-elb3ib,2c301b16-c17e-4fa3-b151-5964b7f82371,Introduction to International Studies,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1212,INTST300,2021-01-01,NyWee-3sZ,60391f4f7f528a0027f77b4f,Cultural Paradigms,2020-12-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1213,INTST341,2016-01-01,VygblgbhiW,2c8d6ea5-9b2e-4882-a768-0fcbec19579d,East Asia Culture,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1214,INTST342,2016-01-01,V1zelb3j-,ec4c6de5-e048-4c17-9e4c-f32f449d478f,Russian Culture,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1215,INTST343,2016-01-01,NyXegWnoW,e550cd46-1dbb-4b5e-beed-c5fe057eb294,Eastern Europe Culture,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1216,INTST344,2016-01-01,4yxXxx-3j-,fc8043bd-0180-423c-92b6-86a93c76279c,Western Europe Culture,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1217,INTST345,2016-01-01,N1ZQexb2jZ,b796feec-8efb-4e21-bcff-e37f9be33be7,Chinese Culture,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1218,INTST347,2016-01-01,NJf7elWhib,15734173-6b05-44e1-9774-06a7dabe09ea,Southeast Asia Culture,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1219,INTST348,2016-01-01,VkNxxb2iZ,2a39f258-f30e-4ca8-8f5a-862f21a316ba,Middle Eastern Culture,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1220,INTST349,2022-01-01,N1Veg-2sZ,600080464cb34c002601fb1e,African Culture,2021-12-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1221,INTST350,2016-01-01,N1eVlx-ns-,1f208b9c-cc82-4068-8328-897e18cdfe37,Latin American Culture,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1222,INTST398R,2016-01-01,Vyb4ggWhi-,df282668-8219-4438-a722-22031f637869,Internship in International Studies,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1223,INTST399R,2016-01-01,4krlxWnjb,bf5ce2ab-a80f-476c-9363-98a5ab3190e0,International Studies Experience,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1224,INTST490R,2016-01-01,4JxBgeW3oW,276355f7-750f-4b77-8dc4-f3ed045f72c3,Independent Study International Studies,2016-01-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1225,INTST499,2022-01-01,EyZSxgZ2oZ,60007f3c16ce5d0027a89225,Capstone in International Studies,2021-12-01,INTST,International Studies,9d06ad69-6b3f-4a02-8546-7f63d65b2449,578be868aeb3767907f3b4ff
1226,ISP200,2016-01-01,EyGBexbhjb,96fbed55-5261-402d-9ea2-112a101240d6,International Study Pre-departure,2016-01-01,ISP,International Studies Program,2b0f96ac-8d36-4754-b9e7-859941749bfb,578be868aeb3767907f3b4ff
1227,LANG298,2016-01-01,EyIggWnoW,26b2e840-3b7f-4c85-9c93-aaaecb533afc,Foreign Language Internship,2016-01-01,LANG,Language,3af1ef66-ccee-4810-9bba-b8c5cf4f5b54,578be868aeb3767907f3b4ff
1228,LANG321,2016-01-01,EkgLlg-hib,a8387565-199c-4663-b06f-a2b3c799ecf4,Advanced Grammar in Languages,2016-01-01,LANG,Language,3af1ef66-ccee-4810-9bba-b8c5cf4f5b54,578be868aeb3767907f3b4ff
1229,LANG400,2016-01-01,N1ZUggW2sZ,8754cd33-9f74-41c0-b44c-2031467801e9,Civilization and Culture,2016-01-01,LANG,Language,3af1ef66-ccee-4810-9bba-b8c5cf4f5b54,578be868aeb3767907f3b4ff
1230,LANG410,2016-01-01,E1Pllb3s-,f3b5dede-955c-40f1-b4a6-2d3d5325a0ec,Language and Literary Traditions,2016-01-01,LANG,Language,3af1ef66-ccee-4810-9bba-b8c5cf4f5b54,578be868aeb3767907f3b4ff
1231,LATIN101,2016-01-01,VkeDegb3sb,373fa52c-48a2-4ff3-b896-8b4f09ea8782,Latin I,2016-01-01,LATIN,Latin,d723d237-4aaa-4331-93de-e54123c4b713,578be8e7f764effe0672e83b
1232,LATIN102,2016-01-01,NkWvllZ3sb,c8ae4a10-4326-40b9-8f88-f1c4aaf880a4,Latin II,2016-01-01,LATIN,Latin,d723d237-4aaa-4331-93de-e54123c4b713,578be8e7f764effe0672e83b
1233,LATIN202,2016-01-01,41luxeW2sZ,9543891a-aaff-46f2-a076-6536f84ac006,Latin Reading and Comprehension,2016-01-01,LATIN,Latin,d723d237-4aaa-4331-93de-e54123c4b713,578be8e7f764effe0672e83b
1234,LR111,2021-01-01,Vy-_ge-hjb,5eda8ebf13b2cc26004d973d,Research Skills,2020-12-01,LR,Library,ccacf311-98ec-404c-aa7a-c0c9d7034c22,57d07446a2fd4a1f1d6cc4ae
1235,MATH100A,2016-01-01,Nyx3leZho-,ac172be6-65b3-4d41-8e0f-e7c821ddc236,Arithmetic,2016-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1236,MATH100B,2017-01-01,N1b2lgbniZ,bd90f9ca-846f-46fd-b8a2-641ff1b473e1,Beginning Algebra,2016-01-02,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1237,MATH101,2022-01-01,VklTggb3jb,600f33841b96ed0027664292,Intermediate Algebra,2021-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1238,MATH108X,2022-01-01,V1SU2lhsW,604a85c4cd54ac0026c34d4d,Math for the Real World,2021-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1239,MATH109,2022-01-01,Nk-Tlg-nib,618062317cb14ba06e964327,Precalculus,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1240,MATH110X,2021-01-01,41KBIMTnb,60513d132543e800263bb593,College Algebra,2020-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1241,MATH111,2017-01-01,V10geZ3o-,057790b3-af1a-49af-a6c7-a0e483324ebf,Trigonometry,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1242,MATH112X,2022-01-01,4ybHLhehob,61806420cc4688e4f3e94580,Calculus I,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1243,MATH113,2022-01-01,EyTex-hoZ,618c5d1c44e60767d6b25f8d,Calculus II,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1244,MATH119,2022-01-01,E1RegW2oZ,604a68ce84b70b00267225da,Applied Calculus for Data Analysis,2021-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1245,MATH190,2022-01-01,4ygAeeW3oW,618d8c370dabd708743c3d60,Tutoring Mathematics,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1246,MATH191,2019-01-01,BykuKCG9G,5ab559662eebe32e00561629,Introduction to the Mathematical Sciences,2018-12-21,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1247,MATH205,2021-01-01,4yJbxWhoW,5e3b551ad7a13325009496b3,Mathematical Reasoning for Teachers: Number and Operation,2020-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1248,MATH206,2021-01-01,Vyl1beW3s-,5e5d46161ec0292500bd7d03,"Mathematical Reasoning for Teachers: Geometry, Measurement, and Proportional Reasoning",2020-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1249,MATH214,2017-01-01,4y-JZxWho-,59d7ef48-b70e-4b0b-a834-81b5bf16bf6d,Multivariable and Vector Calculus,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1250,MATH214E,2017-01-01,4ygWlW2jb,fb1de90b-89f2-4f39-bbbb-4a0072bbb05b,Teaching Calculus,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1251,MATH215,2017-01-01,4JeeWxZnoZ,980c662d-6562-4c72-9054-1c18a181f41d,Multivariable Calculus,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1252,MATH221A,2019-01-01,4J-ZlW3ib,5bb86fe1f924892e00748c82,Business Statistics,2018-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1253,MATH221B,2019-01-01,NJeWZlbhjb,5bb876f04583972e0014c3e4,Biostatistics,2018-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1254,MATH221C,2019-01-01,E1-bbxbhib,5bb878859546e42e00d7b4b3,Social Science Statistics,2018-12-23,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1255,MATH221D,2022-01-01,HkvhzmOm_,604aa2afe7be660026f8cb32,Introductory Statistics with R,2021-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1256,MATH241,2022-01-01,EkfWZeWnjW,61806817c99b71305c6f0b6a,Fundamentals of Linear Algebra,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1257,MATH275,2022-01-01,NkfQ-eZhsZ,60394a5e7f528a0027f77d32,Mathematical Connections for Teachers,2021-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1258,MATH280,2019-01-01,NJXbxZ2iZ,5ab9422cf3c2f32e00bfb0aa,Problem Solving,2018-12-21,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1259,MATH282,2019-01-01,NyZQ-ebnsb,5ab9383f20b1622e008c5a0b,Fundamentals of Mathematical Modeling,2018-12-21,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1260,MATH283,2022-01-01,B1Xkebd9f,618068f3e719b8b0d0e44dd7,Modeling with Probability,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1261,MATH295R,2021-01-01,BJiR0fKz8,5e3b9ed2c983bb2500833793,Special Topics in Mathematics,2020-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1262,MATH301,2022-01-01,Ey4WeZnjZ,61f3195ff337722b5434aed0,Introduction to Analysis,2021-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1263,MATH316,2017-01-01,VkeNZeW2sZ,a4dc95ec-68c8-4004-a9bc-3035a6f7b802,Differential Equations with Linear Algebra,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1264,MATH325,2022-01-01,VkZ4WlZnob,61806992c99b7160286f0b85,Intermediate Statistics,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1265,MATH326,2017-01-01,4JGN-gW2o-,40f6a8b2-3090-4b49-8aae-5daed3488c1c,Experimental Design,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1266,MATH330,2017-01-01,41lrWlb3sZ,eb902f57-9956-4799-9418-f36259edb472,Engineering Statistics,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1267,MATH340,2019-01-01,N1ZS-e-3i-,5abbdfb34532682e00d3fee4,Discrete Mathematics,2018-12-21,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1268,MATH340L,2017-01-01,VkIWlW2oZ,7be74083-889a-4be4-8e52-7838e65e473b,Technical Writing Lab,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1269,MATH341,2022-01-01,Nyx8-l-3ib,61806a5867ce177abf3bcd5b,Linear Algebra,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1270,MATH350,2019-01-01,4y-UbeW3s-,5abbe04b4423d62e002695ed,Geometry,2018-12-21,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1271,MATH411,2019-01-01,Vkwbe-3sZ,59528c1450a9c701000ab44d,Numerical Analysis I,2018-12-21,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1272,MATH412,2017-01-01,V1lDWxWhsb,c2613349-0ca1-4b52-9775-3783ac0fe74e,Numerical Analysis II,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1273,MATH423,2017-01-01,VyWDZgWns-,c5bf92cf-a91e-4a97-aca7-943e11750544,Probability and Statistics,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1274,MATH424,2017-01-01,NJH-l-3o-,e638bad8-bf50-404a-b8e3-8ee79031b03e,Mathematical and Bayesian Statistics,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1275,MATH425,2017-01-01,NyfDZeWni-,d3801f11-8b89-494e-b61e-61182e2459e8,Applied Linear Regression,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1276,MATH440,2017-01-01,NJ_blbnsZ,7b7f0dfc-9de1-4e89-a238-2b43c426ad92,Modern Algebra,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1277,MATH441,2017-01-01,E1gObx-niW,89a430ad-b746-48dc-813d-d1ea776bc739,Abstract Algebra I,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1278,MATH442,2017-01-01,VkWOWxZniW,fe77f835-09b3-474c-834a-fee4957ebe24,Abstract Algebra II,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1279,MATH443,2021-01-01,BJkZ5X3XI,5e4ea9f6d80a06250021d0a0,Linear Algebra II,2020-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1280,MATH450,2022-01-01,EyGuZe-3sb,604a84d498b9320027782ecd,History of Mathematics,2021-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1281,MATH461,2017-01-01,4kF-x-3iZ,101b2b16-3ffc-4753-a72b-09e8dfb306fa,Real Analysis I,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1282,MATH462,2017-01-01,4JltZlZ2sZ,519e6847-ed10-4104-bf3f-6228b0df6388,Real Analysis II,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1283,MATH463,2017-01-01,4JWFZlZhi-,b7ddc9f7-3b84-43cf-af19-4ae8b2a4138f,Complex Analysis,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1284,MATH472,2022-01-01,4JqWlb2jZ,61fc3099905b54ecdc8d4d40,Introduction to Partial Differential Equations,2021-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1285,MATH488,2021-01-01,VJgqWlZhoW,5e5f15649efb9c2500c5ab27,Statistical and Data Science Consulting,2020-12-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1286,MATH490,2022-01-01,Ek-q-xb2sb,618d9182523d23d528bcb7a5,Secondary Education Math Teaching Methods,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1287,MATH491,2022-01-01,ryvG2RMcf,618d942c523d239099bcb7bc,Mathematics Education Practicum Lab,1970-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1288,MATH494R,2017-01-01,EJskbM8Ab,19c91fd4-8d68-4581-876b-e6e345ac3c14,Topics in Statistics,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1289,MATH495R,2017-01-01,NkM9bl-3iZ,46f85a21-a0fc-48fa-95a7-70e260c9126f,Topics in Mathematics,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1290,MATH498R,2017-01-01,VyoZebhjW,621b18ab-8e36-4a8b-a850-83e5a50d5634,Internship,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1291,MATH499R,2017-01-01,E1gsbgZ3jb,ae354a02-3b5a-44f5-97fe-9d77cb24372b,Senior Project in Mathematics,2017-01-01,MATH,Mathematics,f55767d4-c7dc-49af-bf3d-ac097014772c,
1292,ME101,2016-01-01,Vy-iWlb2iZ,4fad24db-2e70-40da-8e76-9e62ae4785f9,Introduction to Engineering and Technology,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1293,ME142,2022-01-01,Ek2beZhib,6047b062d7e00500268cc1f8,Engineering Computation I,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1294,ME162,2019-01-01,EJx2Zgbnsb,5ab914b720b1622e008c58e8,Fundamentals in 2D CADD,2018-12-21,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1295,ME172,2022-01-01,Ek-3Zgb3j-,6047aa7e413dab002758d040,Parametric Mechanical CAD,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1296,ME201,2022-01-01,E1pZxZ2oZ,62019377aa63777580b979d1,Engineering Mechanics: Statics,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1297,ME202,2022-01-01,N1gp-lWhiW,602c18bac7cf1a002753e82b,Strength of Materials,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1298,ME204,2016-01-01,EkbTZlbni-,a0b0a775-7087-4d9c-b6a1-12710956ed14,Engineering Mechanics: Dynamics,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1299,ME250,2020-01-01,EJWCZxbhsW,5c758b66bdeb972400b8db10,Materials Science,2019-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1300,ME250L,2022-01-01,EJkMeW2i-,6047c9ab1fc326002679e3b8,Materials Lab,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1301,ME272,2017-01-01,VJlyfgW2sb,36a2dfe3-6c0d-4bf4-be98-39b04006a62a,Mechanical CADD and GD&T,2017-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1302,ME280,2022-01-01,V1WyGx-noW,602c0f3479ca060027ac59df,ME Design I: Mechanical Design,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1303,ME298,2020-01-01,r1L89HxPV,5c82ca4e6911b62400e7d8ae,Technical Internship,2019-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1304,ME299,2016-01-01,E1xMg-2ib,6ab57f62-a8c3-4f58-be86-616e0b7995a0,Student Mentorship,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1305,ME305,2022-01-01,V1eeGxW2ib,603d1590c160990027c633af,Mechatronics and Measurement Systems I,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1306,ME310,2022-01-01,EJWlGlZ2jZ,602c13120ab98e0026a951d7,Mechatronics and Measurement Systems II,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1307,ME322,2022-01-01,VkfxMl-3s-,6048ea0844e3560027fe370e,Thermodynamics I,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1308,ME337,2016-01-01,EkGGg-2i-,86e7613d-1dba-4646-97f5-43763d1a1a3f,Kinematics,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1309,ME342,2022-01-01,41Zzzx-2sZ,62019748aa63775a6bb97a15,Engineering Computation II,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1310,ME360,2022-01-01,EJGMfl-2sW,602c04b379ca060027ac596e,Fluid Mechanics,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1311,ME370,2019-01-01,4kmzx-2oZ,5ab91983dfcb472e00ee0bad,Machine Design,2018-12-21,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1312,ME380,2022-01-01,V1xQzx-ns-,6009a5a16f01550028ecc425,ME Design II: Product Design,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1313,ME398R,2020-01-01,Ek-QGe-hiW,5c82cfe39512822400315008,Engineering Internship,2019-03-15,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1314,ME410,2022-01-01,Nyfmfxbhjb,6047a3ef413dab002758d005,Autonomous Control of Dynamic Systems,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1315,ME422,2016-01-01,EyNzeZnib,f56fa468-af5c-4be6-ae18-6eec4adab9b8,Thermodynamics II,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1316,ME423,2022-01-01,NyxVzgZ2jW,6047a3043252dd002790bc78,Heat Transfer,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1317,ME425,2016-01-01,41-EfeZho-,2337f8a5-c3c9-43b5-820c-c43113589f30,Computational Fluid Dynamics,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1318,ME438,2016-01-01,VJfNfgZnsb,2eceb2b6-fce2-41f4-b56e-f2ff7d2a39b4,CAE Modeling and Digital Simulation,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1319,ME445,2016-01-01,E1Hfx-3sZ,685a15d6-0da0-4514-b3b2-037bef6f05d0,Mechanics of Composite Materials,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1320,ME455,2022-01-01,HyEcV4eDE,602c0cb379ca060027ac59c9,Experimental Design & Analysis,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1321,ME460,2016-01-01,NJxSMgbhoZ,bb941786-9758-46f1-94ab-805905097d58,Fundamentals of Finite Element Analysis,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1322,ME470,2022-01-01,4yfrGe-noZ,61fc1da611bbb46e60b0716e,Advanced Mechatronics,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1323,ME480,2022-01-01,E18flbnjW,6009a75312b0170026e06f95,Mechanical Engineering Design III: Capstone Design,2021-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1324,ME490,2020-01-01,4kgIMg-2oZ,5c82cc8d6911b62400e7d8f3,Special Problems in Mechanical Engineering,2019-12-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1325,ME495R,2016-01-01,EkWIMgW2jZ,28887c14-105c-47e4-8beb-658eeb0538b5,Special Topics in Mechanical Engineering,2016-01-01,ME,Mechanical Engineering,69a2f58c-9d1f-473a-a6c3-43fead06cc0d,578be9aff764effe0672e845
1326,MET231,2021-01-01,N1A-eZ3oW,5e3ae9c7a8526a260060a4af,Manufacturing Processes I,2020-12-01,MET,Manufacturing Engineering Technology,5a7c79a580f8732e008d5a82,59d3a033b0e9130001e8a713
